searge,name,side,desc
func_76621_g,isEmpty,2,
func_76622_b,removeEntity,2,removes entity using its y chunk coordinate as its index
func_76623_d,onChunkUnload,2,Called when this Chunk is unloaded by the ChunkProvider
func_76624_a,populateChunk,2,
func_76625_h,getTopFilledSegment,2,Returns the topmost ExtendedBlockStorage instance for this Chunk that actually contains a block.
func_76626_d,getPrecipitationHeight,2,Gets the height to which rain/snow will fall. Calculates it if not already stored.
func_76628_c,getBlockMetadata,2,Return the metadata corresponding to the given coordinates inside a chunk.
func_76629_c,getBlockLightValue,2,Gets the amount of light on a block taking into account sunlight
func_76630_e,setChunkModified,2,Sets the isModified flag for this Chunk
func_76631_c,onChunkLoad,2,Called when this Chunk is loaded by the ChunkProvider
func_76632_l,getChunkCoordIntPair,2,Gets a ChunkCoordIntPair representing the Chunk's position.
func_76633_a,setLightValue,2,"Sets the light value at the coordinate. If enumskyblock is set to sky it sets it in the skylightmap and if its a block then into the blocklightmap. Args enumSkyBlock, x, y, z, lightValue"
func_76654_b,setExtBlockMetadata,2,Sets the metadata of the Block at the given coordinates in this ExtendedBlockStorage to the given metadata.
func_76657_c,setExtSkylightValue,2,Sets the saved Sky-light value in the extended block storage structure.
func_76658_g,getBlockLSBArray,2,
func_76659_c,setBlocklightArray,2,Sets the NibbleArray instance used for Block-light values in this particular storage block.
func_76660_i,getBlockMSBArray,2,Returns the block ID MSB (bits 11..8) array for this storage array's Chunk.
func_76661_k,getBlocklightArray,2,Returns the NibbleArray instance containing Block-light data.
func_76662_d,getYLocation,2,Returns the Y location of this ExtendedBlockStorage.
func_76663_a,isEmpty,2,"Returns whether or not this block storage's Chunk is fully empty, based on its internal reference count."
func_76664_a,setBlockLSBArray,2,Sets the array of block ID least significant bits for this ExtendedBlockStorage.
func_76665_b,getExtBlockMetadata,2,Returns the metadata associated with the block at the given coordinates in this ExtendedBlockStorage.
func_76666_d,setSkylightArray,2,Sets the NibbleArray instance used for Sky-light values in this particular storage block.
func_76667_m,createBlockMSBArray,0,Called by a Chunk to initialize the MSB array if getBlockMSBArray returns null. Returns the newly-created NibbleArray instance.
func_76668_b,setBlockMetadataArray,2,Sets the NibbleArray of block metadata (blockMetadataArray) for this ExtendedBlockStorage.
func_76669_j,getMetadataArray,2,
func_76670_c,getExtSkylightValue,2,Gets the saved Sky-light value in the extended block storage structure.
func_76671_l,getSkylightArray,2,Returns the NibbleArray instance containing Sky-light data.
func_76672_e,removeInvalidBlocks,2,
func_76673_a,setBlockMSBArray,2,Sets the array of blockID most significant bits (blockMSBArray) for this ExtendedBlockStorage.
func_76674_d,getExtBlocklightValue,2,Gets the saved Block-light value in the extended block storage structure.
func_76675_b,getNeedsRandomTick,2,"Returns whether or not this block storage's Chunk will require random ticking, used to avoid looping through random block ticks when there are no blocks that would randomly tick."
func_76676_h,clearMSBArray,0,
func_76677_d,setExtBlocklightValue,2,Sets the saved Block-light value in the extended block storage structure.
func_76686_a,get,2,
func_76690_a,convertToAnvilFormat,2,
func_76691_a,load,2,
func_76704_a,getChunkDataInputStream,2,"args: x, y - get uncompressed chunk stream from the region file"
func_76705_d,outOfBounds,2,"args: x, z - check region bounds"
func_76706_a,write,2,"args: x, z, data, length - write chunk data at (x, z) to disk"
func_76707_e,getOffset,2,"args: x, y - get chunk's offset in region file"
func_76708_c,close,2,close this RegionFile and prevent further writes
func_76709_c,isChunkSaved,2,"args: x, z, - true if chunk has been saved / converted"
func_76710_b,getChunkDataOutputStream,2,"args: x, z - get an output stream used to write chunk data, data is on disk when the returned stream is closed"
func_76711_a,setOffset,2,"args: x, z, offset - sets the chunk's offset in the region file"
func_76712_a,write,2,"args: sectorNumber, data, length - write the chunk data to this RegionFile"
func_76713_b,setChunkTimestamp,2,"args: x, z, timestamp - sets the chunk's write timestamp"
func_76727_i,getFloatRainfall,0,Gets a floating point representation of this biome's rainfall
func_76728_a,decorate,2,
func_76729_a,createBiomeDecorator,2,Allocate a new BiomeDecorator for this BiomeGenBase
func_76730_b,getRandomWorldGenForGrass,2,Gets a WorldGen appropriate for this biome.
func_76731_a,getSkyColorByTemp,0,"takes temperature, returns color"
func_76732_a,setTemperatureRainfall,2,Sets the temperature and rainfall of this biome.
func_76735_a,setBiomeName,2,
func_76736_e,isHighHumidity,2,Checks to see if the rainfall level of the biome is extremely high
func_76738_d,canSpawnLightningBolt,2,"Return true if the biome supports lightning bolt spawn, either by have the bolts enabled and have rain enabled."
func_76739_b,setColor,2,
func_76741_f,getSpawningChance,2,returns the chance a creature has to spawn.
func_76742_b,setEnableSnow,2,sets enableSnow to true during biome initialization. returns BiomeGenBase.
func_76744_g,getIntRainfall,2,Gets an integer representation of this biome's rainfall
func_76745_m,setDisableRain,2,Disable the rain for the biome.
func_76746_c,getEnableSnow,2,Returns true if the biome have snowfall instead a normal rain.
func_76747_a,getSpawnableList,2,Returns the correspondent list of the EnumCreatureType informed.
func_76793_b,genStandardOre2,2,Standard ore generation helper. Generates Lapis Lazuli.
func_76795_a,genStandardOre1,2,Standard ore generation helper. Generates most ores.
func_76797_b,generateOres,2,Generates ores in the current chunk
func_76836_a,getChunkManager,2,Get the world chunk manager object for a biome list.
func_76837_b,getBiomeGenAt,2,"Returns the BiomeGenBase related to the x, z position from the cache."
func_76838_a,cleanupCache,2,Removes BiomeCacheBlocks from this cache that haven't been accessed in at least 30 seconds.
func_76839_e,getCachedBiomes,2,Returns the array of cached biome types in the BiomeCacheBlock at the given location.
func_76840_a,getBiomeCacheBlock,2,Returns a biome cache block at location specified.
func_76885_a,getBiomeGenAt,2,"Returns the BiomeGenBase related to the x, z position from the cache block."
func_76931_a,getBiomeGenAt,2,"Return a list of biomes for the specified blocks. Args: listToReuse, x, y, width, length, cacheFlag (if false, don't check biomeCache to avoid infinite loop in BiomeCacheBlock)"
func_76932_a,getBiomesToSpawnIn,2,Gets the list of valid biomes for the player to spawn in.
func_76933_b,loadBlockGeneratorData,2,"Returns biomes to use for the blocks and loads the other data like temperature and humidity onto the WorldChunkManager Args: oldBiomeList, x, z, width, depth"
func_76935_a,getBiomeGenAt,2,"Returns the BiomeGenBase related to the x, z position on the world."
func_76936_a,getRainfall,2,"Returns a list of rainfall values for the specified blocks. Args: listToReuse, x, z, width, length."
func_76937_a,getBiomesForGeneration,2,Returns an array of biomes for the location input.
func_76938_b,cleanupCache,2,Calls the WorldChunkManager's biomeCache.cleanupCache()
func_76939_a,getTemperatureAtHeight,0,Return an adjusted version of a given temperature based on the y height
func_76940_a,areBiomesViable,2,checks given Chunk's Biomes against List of allowed ones
func_76975_c,renderShadow,0,"Renders the entity shadows at the position, shadow alpha and partialTickTime. Args: entity, x, y, z, shadowAlpha, partialTickTime"
func_76976_a,setRenderManager,0,Sets the RenderManager.
func_76977_a,renderEntityOnFire,0,"Renders fire on top of the entity. Args: entity, x, y, z, partialTickTime"
func_76978_a,renderOffsetAABB,0,"Renders a white box with the bounds of the AABB translated by the offset. Args: aabb, x, y, z"
func_76979_b,doRenderShadowAndFire,0,"Renders the entity's shadow and fire (if its on fire). Args: entity, x, y, z, yaw, partialTickTime"
func_76980_a,renderAABB,0,Adds to the tesselator a box using the aabb for the bounds. Args: aabb
func_76982_b,getWorldFromRenderManager,0,Returns the render manager's world object
func_76983_a,getFontRendererFromRenderManager,0,Returns the font renderer from the set render manager
func_76986_a,doRender,0,"Actually renders the given argument. This is a synthetic bridge method, always casting down its argument and then handing it off to a worker function which does the actual work. In all probabilty, the class Render is generic (Render<T extends Entity) and this method has signature public void func_76986_a(T entity, double d, double d1, double d2, float f, float f1). But JAD is pre 1.5 so doesn't do that."
func_77015_a,renderItemIntoGUI,0,Renders the item's icon or block into the UI at the specified position.
func_77017_a,renderQuad,0,"Adds a quad to the tesselator at the specified position with the set width and height and color.  Args: tessellator, x, y, width, height, color"
func_77018_a,renderGlint,0,
func_77020_a,renderDroppedItem,0,Renders a dropped item
func_77021_b,renderItemOverlayIntoGUI,0,Renders the item's overlay information. Examples being stack count or damage on top of the item's image at the specified position.
func_77029_c,renderEquippedItems,0,
func_77030_a,getColorMultiplier,0,"Returns an ARGB int color back. Args: entityLiving, lightBrightness, partialTickTime"
func_77032_a,shouldRenderPass,0,Queries whether should render the specified pass or not.
func_77033_b,passSpecialRender,0,Passes the specialRender and renders it
func_77034_a,interpolateRotation,0,"Returns a rotation angle that is inbetween two other rotation angles. par1 and par2 are the angles between which to interpolate, par3 is probably a float between 0.0 and 1.0 that tells us where ""between"" the two angles we are. Example: par1 = 30, par2 = 50, par3 = 0.5, then return = 40"
func_77035_b,inheritRenderPass,0,
func_77036_a,renderModel,0,Renders the model in RenderLiving
func_77037_a,getDeathMaxRotation,0,
func_77039_a,renderLivingAt,0,Sets a simple glTranslate on a LivingEntity.
func_77040_d,renderSwingProgress,0,
func_77041_b,preRenderCallback,0,"Allows the render to do any OpenGL state modifications necessary before the model is rendered. Args: entityLiving, partialTickTime"
func_77042_a,setRenderPassModel,0,Sets the model to be used in the current render pass (the first render pass is done after the primary model is rendered) Args: model
func_77043_a,rotateCorpse,0,
func_77044_a,handleRotationFloat,0,Defines what float the third param in setRotationAngles of ModelBase is
func_77124_a,setCanBeCreated,2,"Sets canBeCreated to the provided value, and returns this."
func_77125_e,isVersioned,2,Returns true if this world Type has a version associated with it.
func_77126_d,getCanBeCreated,0,Gets whether this WorldType can be used to generate a new world.
func_77127_a,getWorldTypeName,2,
func_77128_b,getTranslateName,0,Gets the translation key for the name of this world type.
func_77129_f,setVersioned,2,Flags this world type as having an associated version.
func_77130_a,parseWorldType,2,
func_77131_c,getGeneratorVersion,2,Returns generatorVersion.
func_77132_a,getWorldTypeForGeneratorVersion,2,
func_77142_a,getByName,0,"Returns the game type with the specified name, or SURVIVAL if none found. This is case sensitive. Args: name"
func_77144_e,isSurvivalOrAdventure,0,Returns true if this is the SURVIVAL or ADVENTURE game type
func_77145_d,isCreative,2,Returns true if this is the CREATIVE game type
func_77146_a,getByID,2,"Returns the game type with the specified ID, or SURVIVAL if none found. Args: id"
func_77147_a,configurePlayerCapabilities,2,Configures the player capabilities based on the game type
func_77148_a,getID,2,Returns the ID of this game type
func_77149_b,getName,2,Returns the name of this game type
func_77158_f,getHardcoreEnabled,2,"Returns true if hardcore mode is enabled, otherwise false"
func_77159_a,enableBonusChest,2,Enables the bonus chest.
func_77160_d,getSeed,2,Returns the seed for the world.
func_77161_a,getGameTypeById,2,Gets the GameType by ID
func_77162_e,getGameType,2,Gets the game type.
func_77163_i,areCommandsAllowed,2,Returns true if Commands (cheats) are allowed.
func_77164_g,isMapFeaturesEnabled,2,Get whether the map features (e.g. strongholds) generation is enabled or disabled.
func_77165_h,getTerrainType,2,
func_77166_b,enableCommands,0,Enables Commands (cheats).
func_77167_c,isBonusChestEnabled,2,Returns true if the Bonus Chest is enabled.
func_77176_a,setScheduledTime,2,Sets the scheduled time for this tick entry
func_77184_b,placeInExistingPortal,2,Place an entity in a nearby portal which already exists.
func_77185_a,placeInPortal,2,"Place an entity in a nearby portal, creating one if necessary."
func_77190_a,canCreatureTypeSpawnAtLocation,2,Returns whether or not the specified creature type can spawn at the specified location.
func_77191_a,performWorldGenSpawning,2,Called during chunk generation to spawn initial creatures.
func_77192_a,findChunksForSpawning,2,"adds all chunks within the spawn radius of the players to eligibleChunksForSpawning. pars: the world, hostileCreatures, passiveCreatures. returns number of eligible chunks."
func_77201_a,readRecipiesFromTags,2,
func_77202_a,getRecipiesAsTags,2,
func_77203_a,canRecipeBeUsed,2,"can par1,par2 be used to in crafting recipe par3"
func_77205_a,addToListWithCheck,2,"checks if there is a recipie for the same ingredients already on the list, and replaces it. otherwise, adds it"
func_77272_a,chunkXZ2Int,2,converts a chunk coordinate pair to an integer (suitable for hashing)
func_77273_a,getCenterXPos,2,
func_77274_b,getCenterZPosition,2,
func_77278_a,doExplosionA,2,Does the first part of the explosion (destroy blocks)
func_77279_a,doExplosionB,2,"Does the second part of the explosion (sound, particles, drop spawn)"
func_77316_c,getTranslatedName,2,Returns the correct traslated name of the enchantment and the level in roman numbers.
func_77317_b,getMaxEnchantability,2,Returns the maximum value of enchantability nedded on the enchantment level passed.
func_77318_a,calcModifierDamage,2,Calculates de damage protection of the enchantment based on level and damage source passed.
func_77319_d,getMinLevel,2,Returns the minimum level that the enchantment can have.
func_77320_a,getName,2,Return the name of key in translation table of this enchantment.
func_77321_a,getMinEnchantability,2,Returns the minimal value of enchantability needed on the enchantment level passed.
func_77322_b,setName,2,Sets the enchantment name
func_77323_a,calcModifierLiving,2,Calculates de (magic) damage done by the enchantment on a living entity based on level and entity passed.
func_77324_c,getWeight,2,
func_77325_b,getMaxLevel,2,Returns the maximum level that the enchantment can have.
func_77326_a,canApplyTogether,2,Determines if the enchantment passed can be applyied together with this enchantment.
func_77390_a,readFromTags,2,
func_77391_b,hasSameItemsAs,2,checks first and second ItemToBuy ID's and count. Calls hasSameIDs
func_77393_a,hasSameIDsAs,2,checks if both the first and second ItemToBuy IDs are the same
func_77394_a,getItemToBuy,2,Gets the itemToBuy.
func_77395_g,writeToTags,2,
func_77396_b,getSecondItemToBuy,2,Gets secondItemToBuy.
func_77397_d,getItemToSell,2,Gets itemToSell.
func_77398_c,hasSecondItemToBuy,2,Gets if Villager has secondItemToBuy.
func_77399_f,incrementToolUses,2,
func_77442_b,canUnlockAchievement,2,"Returns true if the parent has been unlocked, or there is no parent"
func_77443_a,hasAchievementUnlocked,2,Returns true if the achievement has been unlocked.
func_77444_a,writeStat,2,
func_77466_a,getFoliageColorPine,0,Gets the foliage color for pine type (metadata 1) trees
func_77467_a,setFoliageBiomeColorizer,0,
func_77468_c,getFoliageColorBasic,0,
func_77469_b,getFoliageColorBirch,0,Gets the foliage color for birch type (metadata 2) trees
func_77470_a,getFoliageColor,0,"Gets foliage color from temperature and humidity. Args: temperature, humidity"
func_77472_b,setClientActiveTexture,0,Sets the current lightmap texture to the specified OpenGL constant
func_77473_a,setActiveTexture,0,Sets the current lightmap texture to the specified OpenGL constant
func_77474_a,initializeTextures,0,Initializes the texture constants to be used when rendering lightmap values
func_77475_a,setLightmapTextureCoords,0,Sets the current coordinates of the given lightmap texture
func_77479_a,setGrassBiomeColorizer,0,
func_77480_a,getGrassColor,0,"Gets grass color from temperature and humidity. Args: temperature, humidity"
func_77487_a,getServerMotd,0,
func_77488_b,getServerIpPort,0,
func_77489_c,updateLastSeen,0,Updates the time this LanServer was last seen.
func_77493_a,calculateModifier,2,Generic method use to calculate modifiers of offensive or defensive enchantment values.
func_77501_a,getRespiration,2,Returns the 'Water Breathing' modifier of enchantments on player equipped armors.
func_77502_d,getSilkTouchModifier,2,Returns the silk touch status of enchantments on current equipped item of player.
func_77504_a,addRandomEnchantment,2,"Adds a random enchantment to the specified item. Args: random, itemStack, enchantabilityLevel"
func_77505_b,mapEnchantmentData,2,Creates a 'Map' of EnchantmentData (enchantments) possible to add on the ItemStack and the enchantability level passed.
func_77506_a,getEnchantmentLevel,2,Returns the level of enchantment on the ItemStack passed.
func_77507_b,getKnockbackModifier,2,Returns the knockback value of enchantments on equipped player item.
func_77508_a,getEnchantmentModifierDamage,2,Returns the modifier of protection enchantments on armors equipped on player.
func_77509_b,getEfficiencyModifier,2,Return the extra efficiency of tools based on enchantments on equipped player item.
func_77510_g,getAquaAffinityModifier,2,Returns the aqua affinity status of enchantments on current equipped item of player.
func_77511_a,getMaxEnchantmentLevel,2,Returns the biggest level of the enchantment on the array of ItemStack passed.
func_77512_a,getEnchantmentModifierLiving,2,Return the (magic) extra damage of the enchantments on player equipped item.
func_77513_b,buildEnchantmentList,2,"Create a list of random EnchantmentData (enchantments) that can be added together to the ItemStack, the 3rd parameter is the total enchantability level."
func_77514_a,calcItemStackEnchantability,2,"Returns the enchantability of itemstack, it's uses a singular formula for each index (2nd parameter: 0, 1 and 2), cutting to the max enchantability power of the table (3rd parameter)"
func_77516_a,applyEnchantmentModifierArray,2,Executes the enchantment modifier on the array of ItemStack passed.
func_77517_e,getFortuneModifier,2,Returns the fortune enchantment modifier of the current equipped item of player.
func_77518_a,applyEnchantmentModifier,2,Executes the enchantment modifier on the ItemStack passed.
func_77519_f,getLootingModifier,2,Returns the looting enchantment modifier of the current equipped item of player.
func_77523_b,getAdFromPingResponse,0,
func_77524_a,getMotdFromPingResponse,0,
func_77525_a,getPingResponse,0,
func_77552_b,setWasNotUpdated,0,
func_77553_a,getWasUpdated,0,
func_77554_c,getLanServers,0,
func_77557_a,canEnchantItem,2,Return true if the item passed can be enchanted by a enchantment of this type.
func_77569_a,matches,2,Used to check if a recipe matches current crafting inventory
func_77570_a,getRecipeSize,2,Returns the size of the recipe area
func_77571_b,getRecipeOutput,2,
func_77572_b,getCraftingResult,2,Returns an Item that is the result of this recipe
func_77573_a,checkMatch,2,Checks if the region of a crafting inventory is match for the recipe.
func_77583_a,addRecipes,2,Adds the weapon recipes to the CraftingManager.
func_77586_a,addRecipes,2,Adds the tool recipes to the CraftingManager.
func_77589_a,addRecipes,2,Adds the crafting recipes to the CraftingManager.
func_77590_a,addRecipes,2,Adds the ingot recipes to the CraftingManager.
func_77592_b,getRecipeList,2,returns the List<> of all recipes
func_77594_a,getInstance,2,Returns the static instance of this class
func_77596_b,addShapelessRecipe,2,
func_77599_b,getSmeltingList,2,
func_77602_a,smelting,2,Used to call methods addSmelting and getSmeltingResult.
func_77607_a,addRecipes,2,Adds the dye recipes to the CraftingManager.
func_77608_a,addRecipes,2,Adds the food recipes to the CraftingManager.
func_77609_a,addRecipes,2,Adds the armor recipes to the CraftingManager.
func_77612_l,getMaxDamage,2,Returns the maximum damage an item can take.
func_77613_e,getRarity,2,Return an item rarity from EnumRarity
func_77614_k,getHasSubtypes,2,
func_77615_a,onPlayerStoppedUsing,2,"called when the player releases the use item button. Args: itemstack, world, entityplayer, itemInUseCount"
func_77616_k,isItemTool,2,Checks isDamagable and if it cannot be stacked
func_77617_a,getIconFromDamage,0,Gets an icon index based on an item's damage value
func_77618_c,getIconFromDamageForRenderPass,0,Gets an icon index based on an item's damage value and the given render pass
func_77619_b,getItemEnchantability,2,"Return the enchantability factor of the item, most of the time is based on material."
func_77620_a,getColorFromDamage,0,
func_77621_a,getMovingObjectPositionFromPlayer,2,
func_77622_d,onCreated,2,Called when item is crafted/smelted. Used only by maps so far.
func_77623_v,requiresMultipleRenderPasses,0,
func_77624_a,addInformation,0,allows items to add custom lines of information to the mouseover description
func_77625_d,setMaxStackSize,2,
func_77626_a,getMaxItemUseDuration,2,How long it takes to use or consume an item
func_77627_a,setHasSubtypes,2,
func_77629_n_,shouldRotateAroundWhenRendering,0,Returns true if this item should be rotated by 180 degrees around the Y axis when being held in an entities hands.
func_77630_h,doesContainerItemLeaveCraftingGrid,2,"If this returns true, after a recipe involving this item is crafted the container item will be added to the player's inventory instead of remaining in the crafting grid."
func_77631_c,setPotionEffect,2,Sets the string representing this item's effect on a potion when used as an ingredient.
func_77634_r,hasContainerItem,2,True if this Item has a container item (a.k.a. crafting result)
func_77636_d,hasEffect,0,
func_77637_a,setCreativeTab,2,returns this;
func_77639_j,getItemStackLimit,2,Returns the maximum size of the stack for a specific item.
func_77640_w,getCreativeTab,0,gets the CreativeTab this item is displayed on
func_77642_a,setContainerItem,2,
func_77643_m_,isMap,2,false for all Items except sub-classes of ItemMapBase
func_77644_a,hitEntity,2,Current implementations of this method in child classes do not use the entry argument beside ev. They just raise the damage on the stack.
func_77645_m,isDamageable,2,
func_77647_b,getMetadata,2,Returns the metadata of the block which this Item (ItemBlock) can place
func_77648_a,onItemUse,2,"Callback for item usage. If the item does something special on right clicking, he will have one of those. Return True if something happen and false if it don't. This is for ITEMS, not BLOCKS"
func_77650_f,getIconIndex,0,Returns the icon index of the stack given as argument.
func_77651_p,getShareTag,2,"If this function returns true (or the item is damageable), the ItemStack's NBT tag will be sent to the client."
func_77653_i,getItemStackDisplayName,2,
func_77654_b,onEaten,2,
func_77655_b,setUnlocalizedName,2,"Sets the unlocalized name of this item to the string passed as the parameter, prefixed by ""item."""
func_77656_e,setMaxDamage,2,set max damage of an Item
func_77657_g,getUnlocalizedNameInefficiently,2,"Translates the unlocalized name of this item, but without the .name suffix, so the translation fails and the unlocalized name itself is returned."
func_77658_a,getUnlocalizedName,2,Returns the unlocalized name of this item.
func_77659_a,onItemRightClick,2,"Called whenever this item is equipped and the right mouse button is pressed. Args: itemStack, world, entityPlayer"
func_77661_b,getItemUseAction,2,returns the action that specifies what animation to play when the items is being used
func_77662_d,isFull3D,0,Returns True is the item is renderer in full 3D when hold.
func_77663_a,onUpdate,2,Called each tick as long the item is on a player inventory. Uses by maps to check if is on a player hand and update it's contents.
func_77664_n,setFull3D,2,Sets bFull3D to True and return the object.
func_77667_c,getUnlocalizedName,2,Returns the unlocalized name of this item. This version accepts an ItemStack so different stacks can have different names based on their damage or NBT.
func_77668_q,getContainerItem,2,
func_77828_a,validBookTagContents,2,
func_77831_g,isSplash,2,returns wether or not a potion is a throwable splash potion based on damage value
func_77832_l,getEffects,2,Returns a list of potion effects for the specified itemstack.
func_77833_h,isEffectInstant,0,
func_77834_f,getEffects,2,Returns a list of effects for the specified potion damage value.
func_77840_a,spawnCreature,2,"Spawns the creature specified by the egg's type in the location specified by the last three parameters. Parameters: world, entityID, x, y, z."
func_77842_f,getToolMaterialName,2,"Returns the name of the material this tool is made from as it is declared in Item.ToolMaterial (meaning diamond would return ""EMERALD"")"
func_77844_a,setPotionEffect,2,"sets a potion effect on the item. Args: int potionId, int duration (will be multiplied by 20), int amplifier, float probability of effect happening"
func_77845_h,isWolfsFavoriteMeat,2,Whether wolves like this food (true for raw and cooked porkchop).
func_77848_i,setAlwaysEdible,2,"Set the field 'alwaysEdible' to true, and make the food edible even if the player don't need to eat."
func_77849_c,onFoodEaten,2,
func_77861_e,getToolMaterialName,2,Return the name for this tool's material.
func_77872_a,updateMapData,2,
func_77873_a,getMapData,2,
func_77875_a,tryPlaceContainedLiquid,2,Attempts to place the liquid contained inside the bucket.
func_77877_c,getMaxDamageArray,2,"Returns the 'max damage' factor array for the armor, each piece of armor have a durability factor (that gets multiplied by armor material factor)"
func_77906_a,brewBitOperations,2,"Does bit operations for brewPotionData, given data, the index of the bit being operated upon, whether the bit will be removed, whether the bit will be toggled (NOT), or whether the data field will be set to 0 if the bit is not present."
func_77907_h,countSetFlags,2,Count the number of bits in an integer set to ON.
func_77910_c,isFlagSet,2,"Returns 1 if the flag is set, 0 if it is not set."
func_77911_a,calcPotionLiquidColor,2,Given a {@link Collection}<{@link PotionEffect}> will return an Integer color.
func_77912_a,parsePotionEffects,2,
func_77913_a,applyIngredient,2,"Generate a data value for a potion, given its previous data value and the encoded string of new effects it will receive"
func_77914_a,checkFlag,2,Is the bit given set to 1?
func_77916_d,isFlagUnset,2,"Returns 0 if the flag is set, 1 if it is not set."
func_77917_b,getPotionEffects,2,Returns a list of effects for the specified potion damage value.
func_77942_o,hasTagCompound,2,Returns true if the ItemStack has an NBTTagCompound. Currently used to store enchantments.
func_77943_a,tryPlaceItemIntoWorld,2,
func_77944_b,copyItemStack,2,"Creates a copy of a ItemStack, a null parameters will return a null."
func_77945_a,updateAnimation,2,Called each tick as long the ItemStack in on player inventory. Used to progress the pickup animation and update maps.
func_77946_l,copy,2,Returns a new stack with the same properties.
func_77948_v,isItemEnchanted,2,True if the item has enchantment data
func_77949_a,loadItemStackFromNBT,2,
func_77950_b,onFoodEaten,2,
func_77951_h,isItemDamaged,2,returns true when a damageable item is damaged
func_77952_i,getItemDamageForDisplay,2,"gets the damage of an itemstack, for displaying purposes"
func_77953_t,getRarity,2,
func_77954_c,getIconIndex,0,Returns the icon index of the current stack.
func_77955_b,writeToNBT,2,Write the stack fields to a NBT object. Return the new NBT object.
func_77956_u,isItemEnchantable,2,True if it is a tool and has no enchantments to begin with
func_77957_a,useItemRightClick,2,"Called whenever this item stack is equipped and right clicked. Returns the new item stack to put in the position where this item is. Args: world, player"
func_77958_k,getMaxDamage,2,Returns the max damage an item in the stack can take.
func_77959_d,isItemStackEqual,2,compares ItemStack argument to the instance ItemStack; returns true if both ItemStacks are equal
func_77960_j,getItemDamage,2,gets the damage of an itemstack
func_77961_a,hitEntity,2,Calls the corresponding fct in di
func_77962_s,hasEffect,0,
func_77963_c,readFromNBT,2,Read the stack fields from a NBT object.
func_77964_b,setItemDamage,2,Sets the item damage of the ItemStack.
func_77966_a,addEnchantment,2,Adds an enchantment with a desired level on the ItemStack.
func_77969_a,isItemEqual,2,compares ItemStack argument to the instance ItemStack; returns true if the Items contained in both ItemStacks are equal
func_77970_a,areItemStackTagsEqual,2,
func_77972_a,damageItem,2,Damages the item in the ItemStack
func_77973_b,getItem,2,Returns the object corresponding to the stack.
func_77974_b,onPlayerStoppedUsing,2,"Called when the player releases the use item button. Args: world, entityplayer, itemInUseCount"
func_77975_n,getItemUseAction,2,
func_77976_d,getMaxStackSize,2,Returns maximum size of the stack.
func_77977_a,getUnlocalizedName,2,
func_77978_p,getTagCompound,2,Returns the NBTTagCompound of the ItemStack.
func_77979_a,splitStack,2,Remove the argument from the stack size. Return a new stack object with argument size.
func_77980_a,onCrafting,2,
func_77981_g,getHasSubtypes,2,
func_77982_d,setTagCompound,2,"Assigns a NBTTagCompound to the ItemStack, minecraft validates that only non-stackable items can have it."
func_77983_a,setTagInfo,2,
func_77984_f,isItemStackDamageable,2,true if this itemStack is damageable
func_77985_e,isStackable,2,Returns true if the ItemStack can hold 2 or more units of the item.
func_77986_q,getEnchantmentTagList,2,
func_77988_m,getMaxItemUseDuration,2,
func_77989_b,areItemStacksEqual,2,compares ItemStack argument1 with ItemStack argument2; returns true if both ItemStacks are equal
func_77995_e,getEnchantability,2,Return the natural enchantability factor of the material.
func_77996_d,getHarvestLevel,2,"The level of material this tool can harvest (3 = DIAMOND, 2 = IRON, 1 = STONE, 0 = IRON/GOLD)"
func_77997_a,getMaxUses,2,"The number of uses this material allows. (wood = 59, stone = 131, iron = 250, diamond = 1561, gold = 32)"
func_77998_b,getEfficiencyOnProperMaterial,2,The strength of this tool material against blocks which it is effective against.
func_78000_c,getDamageVsEntity,2,Damage versus entities.
func_78013_b,getTabLabel,0,
func_78014_h,setNoTitle,2,
func_78015_f,getBackgroundImageName,0,
func_78016_d,getTabIconItem,0,
func_78017_i,shouldHidePlayerInventory,0,
func_78018_a,displayAllReleventItems,0,only shows items which have tabToDisplayOn == this
func_78019_g,drawInForegroundOfTab,0,
func_78020_k,getTabColumn,0,returns index % 6
func_78021_a,getTabIndex,0,
func_78022_j,setNoScrollbar,2,
func_78023_l,isTabInFirstRow,0,returns tabIndex < 6
func_78024_c,getTranslatedTabLabel,0,Gets the translated Label.
func_78025_a,setBackgroundImageName,2,
func_78044_b,getDamageReductionAmount,2,"Return the damage reduction (each 1 point is a half a shield on gui) of the piece index passed (0 = helmet, 1 = plate, 2 = legs and 3 = boots)"
func_78045_a,getEnchantability,2,Return the enchantability factor of the material.
func_78046_a,getDurability,2,Returns the durability for a armor slot of for this type.
func_78084_a,getTextureOffset,0,
func_78085_a,setTextureOffset,0,
func_78086_a,setLivingAnimations,0,Used for easily adding entity-dependent animations. The second and third float params here are the same second and third as in the setRotationAngles method.
func_78087_a,setRotationAngles,0,"Sets the model's various rotation angles. For bipeds, par1 and par2 are used for animating the movement of arms and legs, where par1 represents the time(so that arms and legs swing back and forth) and par2 represents how ""far"" arms and legs can swing at most."
func_78088_a,render,0,Sets the models various rotation angles then renders the model.
func_78110_b,renderEars,0,"renders the ears (specifically, deadmau5's)"
func_78111_c,renderCloak,0,"Renders the cloak of the current biped (in most cases, it's a player)"
func_78164_a,renderSign,0,Renders the sign model through TileEntitySignRenderer
