searge,name,side,desc
func_863_a,setRotationAngles,0,Sets the models various rotation angles.
func_864_b,render,0,Sets the models various rotation angles then renders the model.
func_867_a,generate,0,
func_868_a,recursiveGenerate,0,Recursively called by generate() (func_867_a) and optionally by itself.
func_869_a,generateCaveNode,0,Generates a node in the current cave system recursion tree.
func_870_a,generateLargeCaveNode,0,Generates a larger initial cave node than usual. Called 25% of the time.
func_871_a,getStringWidth,0,Returns the width of this string. Equivalent of FontMetrics.stringWidth(String s).
func_873_b,drawString,0,Draws the specified string.
func_876_e,getCanBurn,0,Returns if the block can burn or not.
func_878_a,isSolid,0,
func_879_d,isLiquid,0,Returns if blocks of these materials are liquids.
func_880_c,blocksMovement,0,Returns if this material is considered solid or not
func_881_b,getCanBlockGrass,0,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
func_883_a,parseUserSkin,0,
func_887_a,renderSign,0,Renders the sign model through TileEntitySignRenderer
func_888_a,init,0,
func_889_a,init,0,
func_890_d,renderFireInFirstPerson,0,Renders the fire on the screen for first person mode. Arg: partialTickTime
func_892_c,renderWarpedTextureOverlay,0,Renders a texture that warps around based on the direction the player is looking. Texture needs to be bound before being called. Used for the water overlay. Args: parialTickTime
func_893_b,renderOverlays,0,Renders all the overlays that are in first person mode. Args: partialTickTime
func_895_a,updateEquippedItem,0,
func_898_a,renderInsideOfBlock,0,"Renders the texture of the block the player is inside as an overlay. Args: partialTickTime, blockTextureIndex"
func_899_a,comparer,0,Compares this tick entry to another tick entry for sorting purposes. Compared first based on the scheduled time and second based on tickEntryID.
func_900_a,setScheduledTime,0,Sets the scheduled time for this tick entry
func_902_b,getScaledHeight,0,
func_903_a,getScaledWidth,0,
func_904_a,updateTimer,0,Updates all fields of the Timer using the current time
func_905_b,setupOverlayRendering,0,Setup orthogonal projection for rendering GUI screen overlays
func_908_a,setFogColorBuffer,0,Update and return fogColorBuffer with the RGBA values passed as arguments
func_910_a,getMouseOver,0,Finds what block or object the mouse is over at the specified partial tick time. Args: partialTickTime
func_911_a,updateRenderer,0,Updates the entity renderer
func_914_d,getFOVModifier,0,Changes the field of view of the player depending on if they are underwater or not
func_916_c,addRainParticles,0,
func_917_f,setupViewBobbing,0,Setups all the GL settings for view bobbing. Args: partialTickTime
func_920_e,hurtCameraEffect,0,
func_922_a,render,0,
func_923_a,addBox,0,"Creates a textured box. Args: originX, originY, originZ, width, height, depth, scaleFactor."
func_924_c,compileDisplayList,0,Compiles a GL display list for this model
func_925_a,setRotationPoint,0,
func_926_b,postRender,0,Allows the changing of Angles after a box has been rendered
func_9279_a,updateFallState,0,"Takes in the distance the entity has fallen this tick and whether its on the ground to update the fall distance and deal fall damage if landing on the ground.  Args: distanceFallenThisTick, onGround"
func_9280_g,performHurtAnimation,0,Setups the entity to do the hurt animation. Only used by packets in multiplayer.
func_9281_M,setBeenAttacked,0,Sets that this entity has been attacked.
func_9282_a,handleHealthUpdate,0,
func_928_a,setTileEntityRenderer,0,Associate a TileEntityRenderer with this TileEntitySpecialRenderer
func_930_a,renderTileEntityAt,0,
func_931_a,renderTileEntityMobSpawner,0,
func_932_a,renderTileEntitySignAt,0,
func_933_a,playRecord,0,"Plays the specified record. Arg: recordName, x, y, z"
func_934_a,markBlockNeedsUpdate,0,"Will mark the block and neighbors that their renderers need an update (could be all the same renderer potentially) Args: x, y, z"
func_935_a,doNothingWithTileEntity,0,"In all implementations, this method does nothing."
func_9367_r,respawnPlayer,0,
func_9372_a_,setHealth,0,Updates health locally.
func_937_b,markBlockRangeNeedsUpdate,0,"Called across all registered IWorldAccess instances when a block range is invalidated. Args: minX, minY, minZ, maxX, maxY, maxZ"
func_938_b,releaseEntitySkin,0,Decrement the reference counter for this entity's skin image data
func_939_a,spawnParticle,0,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
func_940_a,playSound,0,"Plays the specified sound. Arg: soundName, x, y, z, volume, pitch"
func_941_a,obtainEntitySkin,0,"Start the skin for this entity downloading, if necessary, and increment its reference counter"
func_9424_o,updateEntityList,0,
func_9425_a,setEntityState,0,sends a Packet 38 (Entity Status) to all tracked players of that entity
func_942_a,drawOutlinedBoundingBox,0,Draws lines for the edges of the bounding box.
func_943_a,sortAndRender,0,"Sorts all renderers based on the passed in entity. Args: entityLiving, renderPass, partialTickTime"
func_9446_a,handleUpdateHealth,0,Recieves player health from the server and then proceeds to set it locally on the client.
func_9447_a,handleEntityStatus,0,Packet handler
func_9448_a,handleRespawn,0,respawns the player
func_944_a,renderAllRenderLists,0,Render all render lists
func_945_d,updateClouds,0,
func_946_a,changeWorld,0,Changes the world reference in RenderGlobal
func_948_a,updateRenderers,0,Updates some of the renderers sorted by distance from the player
func_949_a,markBlocksForUpdate,0,Marks the blocks in the given range for update
func_950_f,renderStars,0,
func_951_a,renderEntities,0,"Renders all entities within range and within the frustrum. Args: pos, frustrum, partialTickTime"
func_952_a,renderSortedRenderers,0,"Renders the sorted renders for the specified render pass. Args: startRenderer, numRenderers, renderPass, partialTickTime"
func_953_b,getDebugInfoRenders,0,Gets the render info for use on the Debug screen
func_955_b,drawSelectionBox,0,"Draws the selection box for the player. Args: entityPlayer, rayTraceHit, i, itemStack, partialTickTime"
func_956_b,markRenderersForNewPosition,0,Goes through all the renderers setting new positions on them and those that have their position changed are adding to be updated
func_957_c,getDebugInfoEntities,0,Gets the entities info for use on the Debug screen
func_958_a,loadRenderers,0,Loads all the renderers and sets up the basic settings usage
func_959_a,drawBlockBreaking,0,
func_960_a,clipRenderersByFrustum,0,"Checks all renderers that previously weren't in the frustum and 1/16th of those that previously were in the frustum for frustum clipping Args: frustum, partialTickTime"
func_962_a,checkOcclusionQueryResult,0,
func_963_f,getWriteThread,0,Returns the write thread.
func_964_b,sendPacket,0,"Sends a data packet if there is one to send, or sends a chunk data packet if there is one and the counter is up, or does nothing. If it sends a packet, it sleeps for 10ms."
func_965_d,sendNetworkPacket,0,Static accessor to sendPacket.
func_966_c,readNetworkPacket,0,Static accessor to readPacket.
func_967_a,processReadPackets,0,Checks timeouts and processes all pending read packets.
func_968_b,isServerTerminating,0,Is the server terminating? Client side aways returns false.
func_969_e,getReadThread,0,Returns the read thread.
func_970_a,onNetworkError,0,Used to report network errors and causes a network shutdown.
func_971_a,isRunning,0,Whether the network is operational.
func_972_a,addToSendQueue,0,Adds the packet to the correct send queue (chunk data packets go to a separate queue).
func_973_c,readPacket,0,"Reads a single packet from the input stream and adds it to the read queue. If no packet is read, it shuts down the network."
func_974_a,networkShutdown,0,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns NetworkMasterThread to stop reading and writing threads."
func_976_a,addRecipes,0,Adds the food recipes to the CraftingManager.
func_977_b,startDrawingQuads,0,Sets draw mode in the tessellator to draw quads.
func_978_a,setColorRGBA,0,Sets the RGBA values for the color. Also clamps them to 0-255.
func_979_a,setColorOpaque,0,"Sets the RGB values as specified, and sets alpha to opaque."
func_980_b,setNormal,0,Sets the normal for the current draw call.
func_981_a,setTextureUV,0,Sets the texture coordinates.
func_982_a,draw,0,Draws the data set up in this tessellator and resets the state to prepare for new drawing.
func_983_a,addVertexWithUV,0,"Adds a vertex specifying both x,y,z and the texture u,v for it."
func_984_b,setTranslation,0,Sets the translation for all vertices in the current draw call.
func_985_d,reset,0,Clears the tessellator state in preparation for new drawing.
func_986_a,setColorRGBA_F,0,"Sets the RGBA values for the color, converting from floats between 0 and 1 to integers from 0-255."
func_987_a,setColorOpaque_F,0,"Sets the RGB values as specified, converting from floats between 0 and 1 to integers from 0-255."
func_988_c,addTranslation,0,Offsets the translation for all vertices in the current draw call.
func_989_c,disableColor,0,Disables colors for the current draw call.
func_990_b,setColorOpaque_I,0,Sets the color to the given opaque value (stored as byte values packed in an integer).
func_991_a,addVertex,0,"Adds a vertex with the specified x,y,z to the current draw call. It will trigger a draw() if the buffer gets full."
func_992_a,startDrawing,0,Resets tessellator state and prepares for drawing (with the specified draw mode).
func_993_a,doCompare,0,
func_994_a,getEntitiesWithinAABBForEntity,0,"Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity Args: entity, aabb, listToFill"
func_995_d,onChunkLoad,0,Called when this Chunk is loaded by the ChunkProvider
func_996_c,propagateSkylightOcclusion,0,Propagates a given sky-visible block's light value downward and upward to neighboring blocks as necessary.
func_997_a,getRandomWithSeed,0,
func_998_e,onChunkUnload,0,Called when this Chunk is unloaded by the ChunkProvider
func_999_b,getHeightValue,0,"Returns the value in the height map at this x, z coordinate in the chunk"
func_100_e,readFromNBT,1,Reads the entity from NBT (calls an abstract helper method to read specialized data)
func_101_d,getDistanceSq,1,"Gets the squared distance to the position. Args: x, y, z"
func_102_b,getDistanceSqToEntity,1,Returns the squared distance to the entity. Args: entity
func_103_e,getDistance,1,"Gets the distance to the position. Args: x, y, z"
func_104_p,getEyeHeight,1,
func_106_b_,onUpdate,1,Called to update the entity's position/logic.
func_107_c,setLocationAndAngles,1,Sets the location and Yaw/Pitch of an entity in the world
func_108_b,getBrightness,1,Gets how bright this entity is.
func_109_s,getEntityString,1,Returns the string that identifies this Entity's class
func_110_a,isInsideOfMaterial,1,Checks if the current block the entity is within of the specified material type
func_112_q,handleLavaMovement,1,Whether or not the current entity is in lava
func_113_a,setSize,1,"Sets the width and height of the entity. Args: width, height"
func_114_a,fall,1,Called when the mob is falling. Calculates and applies fall damage.
func_115_v,updateRidden,1,Handles updating while being ridden by an entity
func_117_x,getYOffset,1,Returns the Y Offset of this entity.
func_118_j,setDead,1,Will get destroyed next tick.
func_119_o,handleWaterMovement,1,Returns if this entity is in water and will end up adding the waters velocity to the entity
func_11_a,handleBlockItemSwitch,1,
func_12001_a,handleExplosion,1,
func_12007_g,harvestBlock,1,"Called when the player destroys a block with an item that can harvest it. (i, j, k) are the coordinates of the block and l is the block's subtype/damage."
func_12013_a,createExplosion,1,"Creates an explosion. Args: entity, x, y, z, strength"
func_12015_a,newExplosion,1,returns a new explosion. Does initiation (at time of writing Explosion is not finished)
func_12018_b,sendPacketToTrackedPlayersAndTrackedEntity,1,
func_12019_a,removeFromTrackedPlayers,1,
func_12021_a,sendPacketToTrackedPlayers,1,
func_12022_a,sendPacketToPlayersAroundPoint,1,"sends a packet to players within d3 of point (x,y,z)"
func_12023_a,doExplosionA,1,Does the first part of the explosion (destroy blocks)
func_120_t,isEntityAlive,1,Checks whether target entity is alive.
func_121_a,attackEntityFrom,1,Called when the entity is attacked.
func_122_m,updateFallState,1,"Takes in the distance the entity has fallen this tick and whether its on the ground to update the fall distance and deal fall damage if landing on the ground.  Args: distanceFallenThisTick, onGround"
func_123_a,dropItemWithOffset,1,"Drops an item stack with a specified y offset. Args: itemID, count, yOffset"
func_124_r,canBePushed,1,Returns true if this entity should push and be pushed by other entities when colliding.
func_125_b,dealFireDamage,1,Will deal the specified amount of damage to the entity if the entity isn't immune to fire damage. Args: amountDamage
func_127_w,updateRiderPosition,1,
func_128_a,dropItem,1,"Drops an item stack at the entity's position. Args: itemID, count"
func_129_c_,canBeCollidedWith,1,Returns true if other Entities should be prevented from moving through this Entity.
func_12_a,handleBlockChange,1,
func_130_h,getMountedYOffset,1,Returns the Y offset from the entity's position for any entity riding this one.
func_132_a,newDoubleNBTList,1,creates a NBT list from the array of doubles passed to this function
func_133_b,isOffsetPositionInLiquid,1,"Checks if the offset position from the entity's current position is inside of liquid. Args: x, y, z"
func_137_a,heal,1,Heal living entity (param: amount of half-hearts)
func_13_a,handleMultiBlockChange,1,
func_140_b,updateRotation,1,"Arguments: current rotation, intended rotation, max increment."
func_141_d,getLook,1,interpolated look vector
func_142_f,onDeath,1,Called when the mob's health reaches 0.
func_143_a,knockBack,1,knocks back this entity
func_144_E,isOnLadder,1,"returns true if this entity is by a ladder, false otherwise"
func_145_g,canEntityBeSeen,1,returns true if the entity provided in the argument can be seen. (Raytrace)
func_146_b,getTalkInterval,1,"Get number of ticks, at least during which the living entity will be silent."
func_147_b,faceEntity,1,Changes pitch and yaw so that the entity calling the function is facing the entity provided as an argument.
func_148_c,moveEntityWithHeading,1,"Moves the entity based on the specified heading.  Args: strafe, forward"
func_149_g,getDropItemId,1,Returns the item ID for the item the mob drops on death.
func_152_d_,updateEntityActionState,1,
func_153_y,onLivingUpdate,1,"Called frequently so the entity can update its state every tick as required. For example, zombies and skeletons use this to react to sunlight and start to burn."
func_154_F,jump,1,Causes this entity to do an upwards motion (jumping).
func_155_a,getCanSpawnHere,1,Checks if the entity's current position is a valid location to spawn this entity.
func_156_D,spawnExplosionParticle,1,Spawns an explosion particle around the Entity's location
func_157_a,attackEntity,1,Basic mob attack. Default to touch of death in EntityCreature. Overridden by each mob to define their attack.
func_158_i,findPlayerToAttack,1,"Finds the closest player within 16 blocks to attack, or null if this Entity isn't interested in attacking (Animals, Spiders at day, peaceful PigZombies)."
func_159_a,getBlockPathWeight,1,"Takes a coordinate in and returns a weight to determine how likely this creature will try to path to the block. Args: x, y, z"
func_15_a,handleSpawnPosition,1,
func_160_c,setSlimeSize,1,
func_162_a,joinEntityItemWithWorld,1,Joins the passed in entity item with the world. Args: entityItem
func_163_c,onItemPickup,1,"Called whenever an item is picked up from walking over it. Args: pickedUpEntity, stackSize"
func_164_C,destroyCurrentEquippedItem,1,Destroys the currently equipped item from the player's inventory.
func_165_a,getCurrentPlayerStrVsBlock,1,Returns how strong the player is against the specified block at this moment
func_166_a,displayGUIChest,1,Displays the GUI for interacting with a chest inventory. Args: chestInventory
func_167_b,canHarvestBlock,1,Checks if the player has the ability to harvest a block (checks current inventory item for a tool if necessary)
func_168_z,swingItem,1,Swings the item the player is holding.
func_16_a,handlePlayerInventory,1,
func_170_a,displayGUIFurnace,1,Displays the furnace GUI for the passed in furnace entity. Args: tileEntityFurnace
func_171_h,collideWithPlayer,1,
func_172_B,getCurrentEquippedItem,1,Returns the currently being used item by the player.
func_174_A,displayWorkbenchGUI,1,Displays the crafting GUI for a workbench.
func_177_a,setArrowHeading,1,"Uses the provided coordinates as a heading and determines the velocity from it with the set force and random variance. Args: x, y, z, force, forceVariation"
func_178_b,explode,1,
func_181_b,onValidSurface,1,checks to make sure painting can be placed there
func_183_c,onInventoryChanged,1,"Called when an the contents of an Inventory change, usually"
func_184_b,updateEntity,1,"Allows the entity to update its state. Overridden in most subclasses, e.g. the mob spawner uses this to count ticks and creates a new spawn inside its implementation."
func_185_c,createAndLoadEntity,1,Creates a new entity and loads its data from the specified NBT.
func_186_a,readFromNBT,1,Reads a tile entity from NBT.
func_187_a,addMapping,1,Adds a new two-way mapping between the class and its string name in both hashmaps.
func_188_b,writeToNBT,1,Writes a tile entity to NBT.
func_189_f,smeltItem,1,Turn one item from the furnace source stack into the appropriate smelted item in the furnace result stack
func_18_a,handleFlying,1,
func_191_e,isBurning,1,Returns true if the furnace is currently burning
func_193_g,canSmelt,1,"Returns true if the furnace can smelt an item, i.e. has a source item, destination stack isn't full, etc."
func_194_a,getItemBurnTime,1,"Returns the number of ticks that the supplied fuel item will keep the furnace burning, or 0 if the item isn't fuel"
func_195_a,anyPlayerInRange,1,Returns true if there is a player in range (using World.getClosestPlayer)
func_196_d,updateDelay,1,Sets the delay before a new spawn (base delay of 200 + random number up to 600).
func_199_f,dropAllItems,1,Drop all armor and main inventory items.
func_1_c,getUsername,1,Gets the players username.
func_20001_a,handleWindowItems,1,
func_20002_a,handleUpdateProgressbar,1,
func_20003_a,handleSetSlot,1,
func_20004_a,handleOpenWindow,1,
func_20005_a,handleUpdateSign,1,Updates Client side signs
func_20006_a,handleCloseWindow,1,
func_20007_a,handleWindowClick,1,
func_20008_a,handleTransaction,1,
func_20036_e,getBlockName,1,
func_20037_a,setBlockName,1,set name of block from language file
func_20042_E,getInventory,1,returns the inventory of this entity (only used in EntityPlayerMP it seems)
func_20043_I,closeScreen,1,set current crafting inventory back to the 2x2 square
func_20045_a,onItemStackChanged,1,
func_20054_a,updateCraftingInventory,1,update the crafting window inventory with the items in the list
func_20055_a,updateCraftingInventorySlot,1,inform the player of a change in a single slot
func_20056_a,updateCraftingInventoryInfo,1,send information about the crafting inventory to the client(currently only for furnace times)
func_20058_J,updateHeldItem,1,"updates item held by mouse, This method always returns before doing anything..."
func_20059_K,closeCraftingGui,1,close the current crafting gui
func_20060_R,getNextWindowId,1,get the next window id to use
func_20063_a,getTileEntityInfo,1,gets description packets from all TileEntity's that override func_20070
func_20067_a_,isUseableByPlayer,1,Do not make give this method the name canInteractWith because it clashes with Container
func_20068_b,getInvName,1,Returns the name of the inventory.
func_20069_a,decrStackSize,1,Decrease the size of the stack in slot (first int arg) by the amount of the second int arg. Returns the new stack.
func_20070_f,getDescriptionPacket,1,Overriden in a sign to provide the text
func_20072_i,getItemStack,1,
func_20073_b,setItemStack,1,
func_20088_a,decrStackSize,1,Decrease the size of the stack in slot (first int arg) by the amount of the second int arg. Returns the new stack.
func_20089_b,putStack,1,Helper method to put a stack in the slot.
func_20090_a,isHere,1,returns true if the slot exists in the given inventory and location
func_20091_b,onPickupFromSlot,1,Called when the player picks up an item from an inventory slot
func_20092_c,getStack,1,Helper fnct to get the stack in the slot.
func_20093_a,getSlotStackLimit,1,"Returns the maximum stack size for a given slot (usually the same as getInventoryStackLimit(), but 1 in the case of armor slots)"
func_20094_d,onSlotChanged,1,Called when the stack in a Slot changes
func_20095_a,isItemValid,1,Check if the stack is a valid item for this slot. Always true beside for the armor slots.
func_200_a,writeToNBT,1,"Writes the inventory out as a list of compound tags. This is where the slot indices are used (+100 for armor, +80 for crafting)."
func_20104_a,setIconCoord,1,
func_20105_a,setItemName,1,set name of item from language file
func_20106_a,getItemName,1,
func_20107_a,compareRecipes,1,
func_20111_e,isAirBlock,1,Returns true if the block at the specified coordinates is empty
func_20112_a,addRecipes,1,Adds the weapon recipes to the CraftingManager.
func_20115_a,addRecipes,1,Adds the crafting recipes to the CraftingManager.
func_20116_b,isItemStackEqual,1,compares ItemStack argument to the instance ItemStack; returns true if both ItemStacks are equal
func_20117_a,copyItemStack,1,"Creates a copy of a ItemStack, a null parameters will return a null."
func_20118_a,splitStack,1,Remove the argument from the stack size. Return a new stack object with argument size.
func_20119_a,areItemStacksEqual,1,compares ItemStack argument1 with ItemStack argument2; returns true if both ItemStacks are equal
func_20120_a,getSlot,1,
func_20121_a,onCraftMatrixChanged,1,Callback for when the crafting matrix is changed.
func_20122_a,addSlot,1,adds the slot to the inventory it is in
func_20124_c,getCanCraft,1,gets whether or not the player can craft in this inventory or not
func_20125_a,updateCraftingResults,1,Updates crafting matrix; called from onCraftMatrixChanged. Args: none
func_20126_b,canInteractWith,1,
func_20128_a,onCraftGuiOpened,1,
func_20129_a,setCanCraft,1,sets whether the player can craft in this inventory or not
func_20130_a,onCraftGuiClosed,1,Callback for when the crafting gui is closed.
func_20151_a,getInstance,1,Returns the static instance of this class
func_20153_a,addRecipe,1,Adds a recipe. See spreadsheet on first page for details.
func_20156_a,addRecipes,1,Adds the tool recipes to the CraftingManager.
func_20159_a,addRecipes,1,Adds the ingot recipes to the CraftingManager.
func_20161_a,getAllowedCharacters,1,"Load the font.txt resource file, that is on UTF-8 format. This file contains the characters that minecraft can render Strings on screen."
func_20165_a,getRecipeSize,1,Returns the size of the recipe area
func_20172_a,addRecipes,1,Adds the armor recipes to the CraftingManager.
func_20177_a,addRecipes,1,Adds the food recipes to the CraftingManager.
func_20178_a,updateTileEntity,1,sends players update packet about the given entity
func_201_a,addItemStackToInventory,1,"Adds the item stack to the inventory, returns false if it is impossible."
func_202_d,getInventoryStackLimit,1,"Returns the maximum stack size for a inventory slot. Seems to always be 64, possibly will be extended. *Isn't this more of a set than a get?*"
func_203_b,readFromNBT,1,Reads from the given tag list and fills the slots in the inventory with the correct items.
func_205_g,getFirstEmptyStack,1,Returns the first item stack that is empty.
func_206_a,setInventorySlotContents,1,Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections).
func_207_b,canHarvestBlock,1,Returns whether the current item (tool) can harvest from the specified block (actually get a result).
func_208_a,getStrVsBlock,1,"Gets the strength of the current item (tool) against the specified block, 1.0f if not holding anything."
func_21001_a,handleEntityAction,1,runs registerPacket on the given Packet19EntityAction
func_21002_a,handleEntityMetadata,1,Packet handler
func_21003_a,handleEntityPainting,1,Packet handler
func_21004_a,handlePlayNoteBlock,1,
func_21024_a,receiveClientEvent,1,"Called when the block receives a client event - see World.sendClientEvent. By default, passes it on to the tile entity at this location. Args: world, x, y, z, event number, parameter"
func_21025_b,damageDropped,1,Determines the damage on the item the block drops. Used in cloth and wood.
func_21027_b,growTree,1,Attempts to grow a sapling into a tree
func_21028_c,fertilize,1,Apply bonemeal to the crops.
func_21030_c,eatCakeSlice,1,Heals the player and removes a slice from the cake.
func_21031_a,calculateCurrentChanges,1,
func_21033_c,getBlockFromDye,1,Takes a dye damage value and returns the block damage value to match
func_21034_d,getDyeFromBlock,1,Takes a block damage value and returns the dye damage value to match
func_21035_g,setDispenserDefaultDirection,1,sets Dispenser block direction so that the front faces an non-opaque block; chooses west to be direction if all surrounding blocks are opaque.
func_21036_b,dispenseItem,1,dispenses an item from a randomly selected item stack from the blocks inventory into the game world.
func_21039_p,getDataWatcher,1,
func_21040_a,entityDropItem,1,Drops an item at the position of the entity.
func_21041_a,setFlag,1,"Enable or disable a entity flag, see getEntityFlag to read the know flags."
func_21042_c,getFlag,1,Returns true if the flag is active for the entity. Known flags: 0) is burning; 1) is sneaking; 2) is riding something; 3) is sprinting; 4) is eating
func_21043_b,setSneaking,1,Sets the sneaking flag.
func_21044_a,entityInit,1,
func_21046_d_,canBreatheUnderwater,1,
func_21047_g_,dropFewItems,1,Drop 0-2 items of this living's type
func_21048_K,getCreeperState,1,"Returns the current state of creeper, -1 is idle, 1 is 'in fuse'"
func_21049_a,setCreeperState,1,"Sets the state of creeper, -1 to idle and 1 to be 'in fuse'"
func_21064_a,setSaddled,1,Set or remove the saddle of the pig.
func_21065_K,getSaddled,1,Returns true if the pig is saddled.
func_21066_a,getRandomFleeceColor,1,This method is called when a sheep spawns in the world to select the color of sheep fleece.
func_21067_a,setSheared,1,make a sheep sheared if set to true
func_21068_e_,getFleeceColor,1,
func_21069_f_,getSheared,1,returns true if a sheeps wool has been sheared
func_21070_a,setFleeceColor,1,
func_21072_a,displayGUIDispenser,1,Displays the dipsenser GUI for the passed in dispenser entity. Args: TileEntityDispenser
func_21073_a,getEquipmentInSlot,1,0: Tool in Hand; 1-4: Armor
func_21074_a,triggerNote,1,plays the stored note
func_21075_a,changePitch,1,change pitch by -> (currentPitch + 1) % 25
func_21078_a,setMobID,1,
func_21079_e,getRandomStackFromInventory,1,gets stack of one item extracted from a stack chosen at random from the block inventory
func_21082_c,storeItemStack,1,stores an itemstack in the users inventory
func_21083_d,storePartialItemStack,1,This function stores as many items of an ItemStack as possible in a matching slot and returns the quantity of left over items.
func_21084_a,getStackInRowAndColumn,1,"Returns the itemstack in the slot specified (Top left is 0, 0). Args: row, column"
func_21086_c,setMaxStackSize,1,
func_21087_f,getContainerItem,1,
func_21088_g,hasContainerItem,1,True if this Item has a container item (a.k.a. crafting result)
func_21089_a,getMetadata,1,Returns the metadata of the block which this Item (ItemBlock) can place
func_21090_d,setMaxDamage,1,set max damage of an Item
func_21091_a,setHasSubtypes,1,
func_21092_c,getHasSubtypes,1,
func_21093_a,setContainerItem,1,
func_210_c,decrementAnimations,1,Decrement the number of animations remaining. Only called on client side. This is used to handle the animation of receiving a block.
func_21102_c,getCreatureMaterial,1,
func_21103_d,getPeacefulCreature,1,Gets whether or not this creature type is peaceful.
func_21104_b,getMaxNumberOfCreature,1,
func_21105_a,getCreatureClass,1,
func_21114_a,getRandomWorldGenForTrees,1,Gets a WorldGen appropriate for this biome.
func_21116_a,setAllowedSpawnTypes,1,first boolean for hostile mobs and second for peaceful mobs
func_21117_c,sendClientEvent,1,"Calls receiveClientEvent of the tile entity at the given location on the server and all nearby clients with the given event number and parameter. Args: X, Y, Z, event number, parameter"
func_21118_a,doChunksNearChunkExist,1,Checks if any of the chunks within distance (argument 4) blocks of the given block exist
func_21119_h,markBlockAsNeedsUpdate,1,calls the 'MarkBlockAsNeedsUpdate' in all block accesses in this world
func_21125_h,getItemDamage,1,gets the damage of an itemstack
func_21126_d,isItemStackDamageable,1,true if this itemStack is damageable
func_21127_a,isItemEqual,1,compares ItemStack argument to the instance ItemStack; returns true if the Items contained in both ItemStacks are equal
func_21128_e,getHasSubtypes,1,
func_21129_b,useItemOnEntity,1,Uses the stack on the entity.
func_21130_f,isItemDamaged,1,returns true when a damageable item is damaged
func_21131_g,getItemDamageForDisplay,1,"gets the damage of an itemstack, for displaying purposes"
func_21132_c,isStackable,1,Returns true if the ItemStack can hold 2 or more units of the item.
func_21134_a,matches,1,Used to check if a recipe matches current crafting inventory
func_21136_b,getCraftingResult,1,Returns an Item that is the result of this recipe
func_21139_a,checkMatch,1,Checks if the region of a crafting inventory is match for the recipe.
func_21146_b,addShapelessRecipe,1,
func_21147_a,findMatchingRecipe,1,
func_21148_b,getChangedObjects,1,retrieves all objects that have changed
func_21149_a,readWatchableObjects,1,
func_21150_a,hasObjectChanged,1,true if one or more object was changed
func_21151_a,writeObjectsInListToStream,1,"writes every object in passed list to dataoutputstream, terminated by 0x7F"
func_21152_a,writeWatchableObjects,1,
func_21153_a,addObject,1,"adds a new object to dataWatcher to watch, to update an already existing object see updateObject. Arguments: data Value Id, Object to add"
func_21154_a,writeWatchableObject,1,
func_21155_b,updateObject,1,updates an already existing object
func_21156_a,getWatchableObjectByte,1,gets the bytevalue of a watchable object
func_21160_a,addSmelting,1,Adds a smelting recipe.
func_21161_a,getSmeltingResult,1,Returns the smelting result of an item.
func_21162_a,smelting,1,Used to call methods addSmelting and getSmeltingResult.
func_21165_a,addRecipes,1,Adds the dye recipes to the CraftingManager.
func_21166_a,creatureSpecificInit,1,"determines if a skeleton spawns on a spider, and if a sheep is a different color"
func_21167_a,canCreatureTypeSpawnAtLocation,1,Returns whether or not the specified creature type can spawn at the specified location.
func_21168_b,getObject,1,
func_21169_c,getObjectType,1,
func_21170_d,getWatching,1,
func_21171_a,setObject,1,
func_21172_a,getDataValueId,1,
func_21173_a,setWatching,1,
func_21178_c,getDamageVsEntity,1,Returns the damage against a given entity.
func_21179_b,getEfficiencyOnProperMaterial,1,The strength of this tool material against blocks which it is effective against.
func_21180_a,getMaxUses,1,"The number of uses this material allows. (wood = 59, stone = 131, iron = 250, diamond = 1561, gold = 32)"
func_21181_d,getHarvestLevel,1,"The level of material this tool can harvest (3 = DIAMOND, 2 = IRON, 1 = STONE, 0 = IRON/GOLD)"
func_211_b,damageArmor,1,Damages armor in each slot by the specified amount.
func_212_e,getTotalArmorValue,1,"Based on the damage values and maximum damage values of each armor item, returns the current armor value."
func_213_b,getCurrentItem,1,Returns the item stack currently held by the player.
func_216_a,isSolid,1,
func_217_d,isLiquid,1,Returns if blocks of these materials are liquids.
func_218_c,blocksMovement,1,Returns if this material is considered solid or not
func_219_b,getCanBlockGrass,1,Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true
func_22002_a,handleSleep,1,
func_22006_a,chunkXZ2Int,1,converts a chunk coordinate pair to an integer (suitable for hashing)
func_22009_a,getBlockTextureFromSideAndMetadata,1,"From the specified side and block metadata retrieves the blocks texture. Args: side, metadata"
func_22012_g,ignoreTick,1,
func_22017_f,setBounds,1,Set the bounds of the bed block.
func_22018_f,isBedOccupied,1,Return whether or not the bed is occupied.
func_22020_d,isBlockFootOfBed,1,Returns whether or not this bed block is the foot of the bed.
func_22021_g,getNearestEmptyChunkCoordinates,1,Gets the nearest empty chunk coordinates for the player to wake up from a bed into.
func_22022_a,setBedOccupied,1,Sets whether or not the bed is occupied.
func_22026_g,getOrientation,1,Get side which this button is facing.
func_22045_b,blockRemoving,1,
